student_id,student_name,division,course_code,course_name,faculty_id,faculty_name,faculty_email,class_date,is_present,classes_attended,total_classes,attendance_percentage,isa1_score,isa2_score,assignment_score,total_score,performance_status,last_updated
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-04,False,14,30,46.67,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-06,True,15,30,50.0,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-11,True,16,30,53.33,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-13,True,17,30,56.67,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-18,True,18,30,60.0,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-20,True,19,30,63.33,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-25,True,20,30,66.67,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-27,True,21,30,70.0,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-02,True,22,30,73.33,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-04,True,23,30,76.67,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-09,True,24,30,80.0,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-11,True,25,30,83.33,5,19,2,26,Above Threshold,2024-12-03
STU006,Student 6,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-16,True,26,30,86.67,5,19,2,26,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-04,True,1,30,3.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-09,True,2,30,6.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-11,True,3,30,10.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-16,False,3,30,10.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-18,True,4,30,13.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-23,True,5,30,16.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-25,True,6,30,20.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-30,False,6,30,20.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-02,True,7,30,23.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-07,True,8,30,26.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-09,True,9,30,30.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-14,True,10,30,33.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-16,True,11,30,36.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-21,True,12,30,40.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-23,False,12,30,40.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-28,True,13,30,43.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-30,True,14,30,46.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-04,True,15,30,50.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-06,True,16,30,53.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-11,True,17,30,56.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-13,True,18,30,60.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-18,True,19,30,63.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-20,False,19,30,63.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-25,True,20,30,66.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-27,True,21,30,70.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-02,True,22,30,73.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-04,True,23,30,76.67,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-09,True,24,30,80.0,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-11,True,25,30,83.33,16,13,8,37,Above Threshold,2024-12-03
STU007,Student 7,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-16,True,26,30,86.67,16,13,8,37,Above Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-05,True,1,30,3.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-10,False,1,30,3.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-12,True,2,30,6.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-17,True,3,30,10.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-19,True,4,30,13.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-24,True,5,30,16.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-09-26,True,6,30,20.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-01,False,6,30,20.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-03,False,6,30,20.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-08,False,6,30,20.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-10,True,7,30,23.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-15,True,8,30,26.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-17,True,9,30,30.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-22,True,10,30,33.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-24,True,11,30,36.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-29,True,12,30,40.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-10-31,True,13,30,43.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-05,True,14,30,46.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-07,True,15,30,50.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-12,True,16,30,53.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-14,True,17,30,56.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-19,True,18,30,60.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-21,True,19,30,63.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-26,False,19,30,63.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-11-28,True,20,30,66.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-12-03,True,21,30,70.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-12-05,True,22,30,73.33,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-12-10,True,23,30,76.67,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-12-12,True,24,30,80.0,6,9,6,21,Below Threshold,2024-12-03
STU008,Student 8,B,CS101,Introduction to Programming,F004,Dr. Brown,brown@university.edu,2024-12-17,True,25,30,83.33,6,9,6,21,Below Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-04,True,1,30,3.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-09,True,2,30,6.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-11,True,3,30,10.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-16,True,4,30,13.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-18,True,5,30,16.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-23,True,6,30,20.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-25,False,6,30,20.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-09-30,False,6,30,20.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-02,True,7,30,23.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-07,True,8,30,26.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-09,True,9,30,30.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-14,True,10,30,33.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-16,True,11,30,36.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-21,True,12,30,40.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-23,True,13,30,43.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-28,True,14,30,46.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-10-30,True,15,30,50.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-04,True,16,30,53.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-06,True,17,30,56.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-11,True,18,30,60.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-13,True,19,30,63.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-18,False,19,30,63.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-20,True,20,30,66.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-25,True,21,30,70.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-11-27,True,22,30,73.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-02,True,23,30,76.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-04,True,24,30,80.0,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-09,True,25,30,83.33,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-11,True,26,30,86.67,17,19,7,43,Above Threshold,2024-12-03
STU009,Student 9,A,CS101,Introduction to Programming,F002,Dr. Johnson,johnson@university.edu,2024-12-16,True,27,30,90.0,17,19,7,43,Above Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-04,True,1,30,3.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-06,True,2,30,6.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-11,True,3,30,10.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-13,False,3,30,10.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-18,True,4,30,13.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-20,True,5,30,16.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-25,True,6,30,20.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-27,True,7,30,23.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-02,True,8,30,26.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-04,True,9,30,30.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-09,True,10,30,33.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-11,True,11,30,36.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-16,True,12,30,40.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-18,True,13,30,43.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-23,True,14,30,46.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-25,True,15,30,50.0,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-30,True,16,30,53.33,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-01,True,17,30,56.67,8,7,7,22,Below Threshold,2024-12-03
STU010,Student 10,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-06,True,18,30,60.0,8,7,7,22,Below Threshold,2024-12-03
